"","PER","PBR","PCR","PSR","DY"
"001940",18.9776771317829,0.194480485382904,1.62557792164675,0.200452006059117,0.0189
"012610",67.888335625,1.15883360953058,46.112831745283,0.8146600275,0.0083
"122900",31.3687330909091,0.548329727128263,1.40429793488372,0.0784091039766272,0.0521
"007660",-17.1853400242857,1.38991773737724,35.9096657223881,0.45284163436853,0.012
"008970",-7.84281970588235,4.52811854716981,-52.1718006521739,1.63147711080897,NA
"000680",11.6100559980583,0.383957543040616,12.7896873561497,0.539393670635995,NA
"006380",NA,NA,NA,NA,NA
"001270",NA,NA,NA,NA,NA
"030210",NA,NA,NA,NA,NA
"214420",-42.1756363636364,2.03122591943958,-122.087368421053,1.12769081186193,0.0038
"003300",4.03158005429072,0.140419190618519,3.27458351493599,0.146225764530267,0.0266
"011280",Inf,0.733217720550576,7.63524053,0.404909343998586,0.0025
"002100",22.3297426470588,1.1850331685744,14.4154034810127,1.10297033898305,0.0281
"004970",8.54339622641509,0.472060050041701,6.13550135501355,0.548051319293149,0.0353
"004870",7.5437074,2.42214172735135,1.93311570129422,0.365613756168407,NA
"004150",-4.04909984417122,0.424958098728733,3.92055699197531,0.251550957842028,0.0104
"003570",-7.17778603139159,0.366904199123242,6.64052659790419,0.508351107884483,NA
"293940",NA,NA,NA,NA,NA
"011930",-5.61897737877238,2.6858437103912,-12.8480710824561,0.22180920293791,NA
"004960",3.037309275,0.62250574380871,-1.07833465384615,0.11020826881016,0.0198
"036530",32.1282459411765,0.143797849272691,2.09666096353167,0.144856167882244,0.0145
"033240",9.13881856540084,0.763716502115656,5.64036458333333,0.486063734290844,0.0372
"194370",37.247713137931,1.38130905498721,-540.0918405,0.914247719847651,0.0185
"015860",-11.0024745260204,0.479005998911595,8.55748018690476,0.228271938932995,NA
"039570",8.99075630252101,1.08729674796748,34.5129032258064,0.810530303030303,0.0192
"007210",19.8062222222222,0.733061000685401,12.6572307692308,0.515811912225705,0.008
"000970",NA,NA,NA,NA,NA
"013580",4.06416035564054,0.555991594559247,-3.63965045547945,0.094857009371653,NA
"168490",NA,NA,NA,NA,NA
"014790",4.5745082612069,0.540644888741722,2.75658679636364,0.110516080037488,0.0183
"123690",53.0244,3.57668802698145,-25.8655609756098,1.40183476536682,NA
"000390",110.068694952632,0.715220658036936,7.13756042354949,0.428458349539029,0.0221
"028100",12.172514619883,1.33258642765685,5.46325459317585,0.612746541065646,0.011
"010820",57.8065383333333,2.57873033457249,13.9666804026846,1.28458974074074,NA
"306200",NA,NA,NA,NA,NA
"128820",0.883719984345187,0.504920288379584,19.9790027833333,0.226353247128735,NA
"027390",NA,NA,NA,NA,NA
"005740",1.18621198024764,0.408076170081136,4.65698036689815,0.200759955942521,0.0074
"002840",7.30260915441176,0.958643672779923,6.4912081372549,0.623253746470035,NA
"267290",11.1168984747191,0.672377821440707,10.2000408685567,0.227057708376363,0.0179
"002630",NA,NA,NA,NA,NA
"009270",-20.8000780421053,1.16854371023063,152.000570307692,0.308799408345054,NA
"000520",-151.5,3.8466796875,51.828947368421,2.14076086956522,0.0048
"003070",12.8548300263158,0.41983974301676,5.07515367272727,0.0534796957521349,0.0192
"001260",115.022866235294,4.51590929792148,150.414517384615,1.69151273875433,NA
"077970",-32.55759916,1.9534559496,2.9419517313253,0.415540512571793,NA
"011390",62.8490322580645,2.8277503628447,-84.7095652173913,1.65392190152801,0.0014
"229640",15.1449596929687,1.45210100426966,-26.1966870364865,0.480196888952192,0.0253
"282690",NA,NA,NA,NA,NA
"008040",6.43099116040956,1.16241851326342,6.32308862416107,0.476912277904328,NA
"005960",1.94962925233645,0.617393281815192,-22.0881525882353,0.26763976764077,NA
"015890",17.0323897727273,0.711299496962794,4.69564630325815,0.332368791023594,0.0312
"001790",17.596607754717,0.412846485613103,17.7641944952381,0.146350758885838,0.0261
"001360",-24.808130022,1.98148003370607,33.8292682118182,4.44059606599045,NA
"003350",NA,NA,NA,NA,NA
"000320",4.35238395422535,0.321058972207792,6.03946437947883,0.240388378646441,0.0323
"075580",96.6386658947368,1.16951251719745,7.61881598340249,0.7292035949166,0.0063
"016880",70.4409852461538,0.511154232877477,12.3747676783784,0.647618676237624,NA
"000140",-12.6992575138889,0.161118333215859,0.551143183242917,0.0972088604082501,0.019
"210540",5.93718069508197,1.41361445120999,16.7670380740741,0.55804009614792,0.011
"002450",-34.1626094339623,0.876388334946757,34.8195826923077,0.690022217987805,0.025
"002460",NA,NA,NA,NA,NA
"000860",7.77478448275862,0.361980734497291,5.49923780487805,0.526796144859813,0.0198
"000180",42.4322233333333,0.355010633466135,26.5993041791045,0.999525171060011,NA
"012030",-222.54866338125,1.27626473623656,22.254866338125,0.892425717819549,NA
"010600",-20.4228067333333,6.6297917380597,-44.419604645,2.50958218333333,NA
"003030",6.94773333333333,0.139600661886376,-1.25206501766784,0.0773689680772086,0.0321
"089470",5.71112903225807,0.632755539671194,22.9928571428571,0.193618766404199,0.0216
"004200",NA,NA,NA,NA,NA
"016610",NA,NA,NA,NA,NA
"007110",NA,NA,NA,NA,NA
"009160",13.5170279178295,0.724126495598007,-18.3547010673684,0.756156375281873,0.03
"000700",-40.1528403627907,0.590887110061602,6.01593078606272,0.398194680719557,NA
"004710",9.22230205347594,0.808139870665417,4.145602125,0.184386879503903,NA
"001530",-27.1429233492063,0.328089825594781,4.81691315774648,0.201865679494747,0.0068
"005090",47.4654204444444,0.51546157948718,-77.670688,0.53398598,0.0099
"248170",14.6979636521739,1.46851939183319,5.0455696119403,0.615313367309792,0.0054
"003830",NA,NA,NA,NA,NA
"004310",NA,NA,NA,NA,NA
"044450",6.52272032684825,0.737176395778364,2.20281093823916,0.943884641891892,0.0318
"143210",7.14760684615385,0.516694470806302,5.91003534275618,0.272800522263905,0.0131
"002760",NA,NA,NA,NA,NA
"004560",8.33903941666667,0.45236433,3.20607729029126,0.227459678261469,0.0091
"001460",26.5965096774194,0.412968595041322,7.0169514893617,0.842177528089888,0.0032
"017180",21.1106923076923,1.61910914454277,20.582925,1.17532762312634,0.0146
"000490",17.0546509375,0.747942663316583,15.4457216037736,0.268357070971972,0.0087
"005950",46.7070285714286,0.474940732132481,16.0269215686275,0.108419286377504,0.0467
"009470",18.9570538372093,3.1904239334638,11.9000483941606,0.787587743961353,0.0028
"003460",NA,NA,NA,NA,NA
"084010",5.24143206818182,0.350414820273497,1.73029054340836,0.131409123076923,0.0458
"084680",NA,NA,NA,NA,NA
"067830",5.53839067474048,0.410619524114931,5.09743600318471,0.897194453475336,0.0128
"004890",6.80725583690987,0.460136527415144,6.55409342975206,0.418383173305197,0.026
"103590",-75.4850796428571,0.498486375,35.2263705,0.208029747047244,0.014
"004440",NA,NA,NA,NA,NA
"007980",16.4812731395833,1.15489213240876,7.42817944319249,0.171568230470614,NA
"117580",10.6283783783784,0.52398401065956,3.2839248434238,0.205352480417755,0.0437
"004060",-23.9172875815385,0.806340089626556,19.1928850962963,0.544717481709881,NA
"095720",6.22902888353414,0.511890492409241,2.58936259098497,0.248442766618613,0.0366
"900140",10.4092084510067,0.356463355366582,8.47525715409836,0.465198578044391,NA
"011160",-0.836593047940379,0.159883382375181,2.79116487061483,0.100495746692493,NA
"092200",109.6088645,0.766878612193903,5.51987087410072,0.242420869352291,0.0073
"100250",15.203519424,0.379803133250062,5.11903010909091,0.573285046153846,0.0515
"014990",188.585584,2.26869875488722,79.4044564210526,0.750216147190453,NA
"001550",NA,NA,NA,NA,NA
"082740",-14.5863075262136,0.276581309867452,-2.16482662132565,0.19539467748732,NA
"001290",NA,NA,NA,NA,NA
"000230",214.301761142857,0.859170863688431,-68.186924,3.6499083406326,0.014
"017370",-187.032276475,1.26373159780405,28.2312870150943,0.613220578606557,0.0024
"019440",6.27381856540084,0.462774665421724,51.2722413793103,0.203712152349637,0.0432
"037270",-18.1251400878049,1.3025955190184,-29.1423821019608,2.05001584441379,NA
"004250",12.4785762711864,0.587578611332801,5.00840816326531,0.381173181465183,0.0224
"069460",NA,NA,NA,NA,NA
"007810",6.27867825726496,0.353685775686086,4.22186986264368,0.248345286037863,NA
"013570",7.04809402932692,0.338960360254335,5.8640142324,0.178280865632981,0.0215
"102280",1.01229783710801,0.481168398890361,53.8017554166667,1.3254082082573,NA
"024090",11.16,0.900558659217877,14.2235294117647,1.08592814371257,0.0371
"035150",15.9451111111111,1.148048,6.76915094339623,0.67883632923368,0.0169
"032560",7.1044776119403,0.577202910266774,4.60645161290323,0.635514018691589,0.0098
"009200",5.34531585393258,0.221065572026022,1.2292845245478,0.137946968200271,0.0073
"004540",-6.33919351955555,0.758276736788942,-49.1833979965517,0.216141618714957,NA
"033530",-19.0788090810811,0.370754168067227,-11.0299365,0.136290363162467,0.0142
"003650",NA,NA,NA,NA,NA
"013520",-3.33489938179669,0.521887694598594,2.37485259006734,0.0977319134335597,0.0114
"017040",-70.5319684125,1.47248368293319,21.3733237613636,1.38842457504921,NA
"078000",26.5451390566038,1.30509496289425,14.3560445918367,3.39829074879227,0.04
"005390",NA,NA,NA,NA,NA
"026890",20.035294125,1.01115399333093,-14.310924375,0.905988752422481,0.0208
"264900",NA,NA,NA,NA,NA
"010960",6.48837209302325,0.831842576028623,25.3636363636364,0.52502822732405,0.0287
"007540",17.6370265822785,0.642677629151291,4.24794237804878,0.507032423580786,0.0041
"025750",38.268445775,0.894006520376379,9.184426986,0.541747561108926,0.0117
"008250",25.9568063679245,0.897397741356817,3.30699696514423,0.460566031971878,0.0182
"058430",7.6,0.631578947368421,5.06666666666667,0.149983554434821,0.0329
"004840",7.57555555555556,0.31196522534889,6.17013574660634,0.249332601938197,0.0139
"200880",3.98689261319648,0.202100547212725,0.964890263378283,0.0677225594570361,0.0298
"144620",-2.36800699300699,1.05081458494957,-193.5,0.382087447108604,NA
"001470",-4.05869416363636,1.06552830071599,36.1991641621622,0.477663721112696,NA
"034590",9.75538209489051,0.781571547953216,6.02021327477477,0.248602557105655,0.0409
"003960",4.65215609756098,0.442401855533466,2.57754594594595,0.135220660320032,0.0067
"058730",7.17010752688172,1.10400662251656,-9.66405797101449,0.597508960573477,0.0289
"002360",13.8338340989583,1.23309941829155,9.35245122183099,0.706033000265816,0.036
"011000",-5.58387737341772,3.62569571917808,-33.0844734375,4.86536374080882,NA
"003160",7.22877032786885,0.990910089887641,21.3365317741935,0.869162266754271,0.0238
"017900",45.5557860827586,0.641008149636099,28.1088892851064,0.744711271927847,0.0219
"001340",NA,NA,NA,NA,NA
"068290",38.6764705882353,1.12778730703259,22.2881355932203,0.744620611551529,0.0114
"020760",NA,NA,NA,NA,NA
"002900",86.967237,0.983050908063301,7.20722958563536,0.348985702247191,0.0075
"006340",186.321760664286,1.62422456369863,-32.60630811625,0.258216655048505,NA
"010040",NA,NA,NA,NA,NA
"152550",NA,NA,NA,NA,NA
"002170",5.18674698795181,0.475515463917526,3.94954128440367,0.757033997655334,0.0174
"005870",NA,NA,NA,NA,NA
"012200",14.7449425287356,0.703294956140351,6.47883838383838,0.377408061194469,0.014
"035000",9.05920024042553,0.81411550917782,2.48028589106796,0.254806948713345,0.0324
"003080",NA,NA,NA,NA,NA
"092220",141.813988705556,0.573371921990117,10.2929507931452,0.538080058326307,0.0106
"025560",-9.31375900729927,2.10558578217822,-141.776109333333,3.6985072,NA
"013870",11.0950915826087,0.535432451531683,4.85146590114068,0.27333666066838,0.0149
"094280",13.2615136842105,2.01898044871795,27.9965288888889,0.318947797468354,0.0459
"008350",NA,NA,NA,NA,NA
"000650",NA,NA,NA,NA,NA
"055490",15.9909954545455,1.39921210227273,10.0926774590164,1.16270694050991,NA
"005800",13.5,0.403051181102362,136.5,0.673519736842105,0.011
"012690",NA,NA,NA,NA,NA
"014530",8.01303890066225,0.815342907008086,29.5114359512195,0.246882039175678,0.0461
"005430",5.392698359375,0.382509319981001,2.4452721305668,0.248859586423568,0.0131
"023000",NA,NA,NA,NA,NA
"002620",0.232017239591365,0.706399905516432,20.4017871016949,2.71104828603604,0.0022
"130660",8.56914285714286,1.67787412587413,15.9957333333333,0.354934911242604,0.0538
"012320",2.41789953048781,0.297104537712288,1.9760906461794,0.609741962583291,0.0099
"053690",13.2099352777778,1.13987936241611,7.47732185534591,0.592078772410359,0.023
"014710",NA,NA,NA,NA,NA
"016090",NA,NA,NA,NA,NA
"034300",NA,NA,NA,NA,NA
"063160",NA,NA,NA,NA,NA
"016710",5.49024193364929,0.222306860103627,1.82719408201893,0.128273839884841,0.0347
"092440",NA,NA,NA,NA,NA
"004090",11.7868453608247,0.779361963190184,18.4407096774194,0.269334275618375,0.0115
"014280",4.77469263598326,0.344654648142555,11.6444034693878,0.186097772341813,0.0213
"002600",NA,NA,NA,NA,NA
"069640",14.97481352,0.708140614123581,26.7407384285714,0.341474920644573,0.023
"006220",NA,NA,NA,NA,NA
"085310",-16.8449786787879,0.719125868564036,18.8435354711864,0.91278209589491,NA
"027740",-10.1932458766055,1.14898014534643,9.03303902886179,0.436395836822467,NA
"134790",NA,NA,NA,NA,NA
"120030",NA,NA,NA,NA,NA
"003610",NA,NA,NA,NA,NA
"006090",NA,NA,NA,NA,NA
"058850",15.2102887323944,0.676648182957393,7.76928417266187,0.111586123165943,0.0316
"041650",4.64436798913044,0.623223242415403,3.5845793204698,0.277816550715215,0.0342
"100840",NA,NA,NA,NA,NA
"011330",17.9824706567797,2.77739730039267,50.5221794642857,1.60509193456884,NA
"012160",-25.237080622619,0.634705021646707,-52.9978693075,0.597495708089064,0.0081
"000850",12.1379310344828,0.380677721701514,12.2790697674419,0.506717850287908,0.026
"005010",28.5102356756757,0.279882918546033,-1.13917788336933,0.152748149435274,0.0357
"111110",23.2888888888889,0.862551440329218,-5.82222222222222,0.319123020706456,0.0115
"002880",40.1325617115385,0.495463724833808,1.55506200372578,0.0970196749883775,0.0198
"001570",5.51867512727273,1.79165320972222,-4.66964818461538,0.572057787583149,NA
"002300",10.4143383232323,0.198044466769113,68.7346329333333,0.152090204159906,0.0146
"007590",17.3335598762712,0.788496555666924,10.9965594913978,0.850815335024958,0.0333
"007860",-6.99570694520548,0.1021373214,0.53475037382199,0.0350601817245641,0.023
"009440",19.9275410588235,0.409470021756648,6.96099036986301,0.288395174233825,0.0243
"007610",59.2941176470588,1.11751662971175,27.2432432432432,0.929889298892989,0.0036
"047400",-126,1.10647639956092,13.44,0.917197452229299,0.0208
"012800",7.89405896850394,0.51544755218509,9.28282860185185,0.101957234719821,0.0227
"010690",-3.30764279537954,0.284155306776297,-4.98614809452736,0.0939371793982566,0.0174
"006370",NA,NA,NA,NA,NA
"100220",5.48591719558011,0.474868968149211,6.80103433150685,0.681971849175824,0.0458
"105840",-6.34307692307692,0.727588235294118,7.55358778625954,1.00663275686673,NA
"075180",7.43458646616541,0.450273224043716,11.3655172413793,0.538855585831063,0.0291
"004910",22.9209302325581,0.542134213421342,7.35522388059701,0.48986083499006,0.0325
"004450",NA,NA,NA,NA,NA
"010400",5.82992261904762,1.27198311688312,-69.9590714285714,0.697597578347578,NA
"004080",30.6,1.13333333333333,39.168,0.808587943848059,0.0196
"134380",NA,NA,NA,NA,NA
"021820",NA,NA,NA,NA,NA
"011150",NA,NA,NA,NA,NA
"058860",NA,NA,NA,NA,NA
"003480",-0.68634570215208,0.223022356363636,2.73361688228571,0.105521772228962,NA
"107590",7.50941390551181,0.779163044117647,-10.5966174,0.810965617346939,NA
"006980",79.43875,0.576339177750907,50.1718421052632,0.346012704174229,0.0081
"002200",-17.9622641509434,0.43891194098663,-12.2051282051282,0.389525368248772,0.021
"014160",NA,NA,NA,NA,NA
"001750",NA,NA,NA,NA,NA
"004720",21.9836156,1.84989328923679,52.5164150444444,1.18309821126408,NA
"002700",NA,NA,NA,NA,NA
"016740",6.96866014925373,0.605577470817121,1.52332864600326,0.2706668,0.0196
"000220",NA,NA,NA,NA,NA
"084870",-92.917128645,0.405928915006553,1.81478766884766,0.133789962051836,NA
"017550",31.9257084637931,1.00199734356061,14.0279628098485,0.908582478361138,NA
"009310",10.950621602381,1.41733777288136,2.28251169875931,0.332917920593558,NA
"023800",-Inf,0.455632262295082,1.98956126681128,0.169566970604548,0.0248
"015230",7.45528455284553,0.53407105416424,-305.666666666667,0.355978260869565,0.0218
"090080",-11.5289063468354,1.33545982609971,19.7996435086957,0.280672912604006,NA
"003010",45.38450679,0.983412931527627,-4.32233398,0.382185320336842,0.0042
"163560",82.4909090909091,0.513235294117647,16.8037037037037,0.349268668206313,0.0111
"002720",81.9956813318182,1.33031341393805,112.74406183125,0.731510539051095,0.0019
"009770",8.60566940384615,0.487998701199564,12.2601317534247,0.624121072524407,0.0279
"013360",-7.45093136666667,1.06189045605701,-26.2974048235294,0.212479031368821,NA
"014580",15.5336405263158,0.51778801754386,3.24328758241758,0.417256131008483,0.0312
"145210",-2.60095208076923,1.28714758901903,Inf,0.531834121778584,NA
"001380",293.016331883333,0.708339239041096,8.29291505330189,0.613432655722261,NA
"000500",62.5537888214286,0.336698594194541,-5.76153318092105,0.104629993249701,0.0285
"083420",NA,NA,NA,NA,NA
"006660",7.7998103125,0.4195863376561,5.78528976821192,0.95161084422658,0.0093
"003280",-1.18051502612245,0.742239986484174,-12.5750513652174,0.103739663342898,NA
"129260",14.452508785,0.356998981926719,3.08594493629893,0.172739148824701,0.0412
"079660",6.14439716312057,0.582231182795699,4.06741784037559,0.132592592592593,NA
"009320",29.4093142241379,2.23850423228346,13.3260955078125,1.4704657112069,NA
"101140",NA,NA,NA,NA,NA
"000300",-6.3967427593985,0.707792668053245,-12.3299534347826,0.185878694996723,NA
"002920",13.6433629032258,0.289886394790953,4.04731339712919,0.336070123162495,0.0368
"009070",9.48876404494382,0.457971800433839,5.63,0.231623697202414,0.0124
"109070",-6.83586135609756,7.93217874339623,-60.0579247714286,0.927024197133407,NA
"005750",11.9801953142857,0.526767381909548,6.93069150413223,0.360074569343066,0.0298
"015590",NA,NA,NA,NA,NA
"118000",-28.4035463482759,4.40482804331551,-6.48584916614173,2.2322570300813,NA
"002820",-22.7644245833333,0.303413285820067,18.6254382954545,0.131797890800901,NA
"006740",NA,NA,NA,NA,NA
"000890",7.53786761833333,0.817359139337349,116.298528968571,0.817359139337349,NA
"084670",-47.5840614705882,0.656598250811688,5.28711794117647,0.570069799154334,0.0243
"014440",2.73720136518771,0.56678445229682,5.3112582781457,0.487241798298906,0.0249
"008260",NA,NA,NA,NA,NA
"011090",36.2676738772727,1.32319871525705,12.6649019888889,0.183633791783659,0.0226
"008420",NA,NA,NA,NA,NA
"023450",NA,NA,NA,NA,NA
"000590",13.345029220339,0.29226307498144,4.65891552662722,0.650708036363636,0.0073
"008600",130.625,0.594650986342944,7.06081081081081,0.269329896907216,NA
"001080",NA,NA,NA,NA,NA
"000040",-2.53342671889251,1.72071239535398,-16.5481277170213,1.8651366971223,NA
"018470",NA,NA,NA,NA,NA
"011700",16.3611442276596,0.98460150921895,-29.5759145653846,1.36828074501779,0.0274
"012170",-1.98042515013055,1.47568644455253,-42.13904625,2.11282126044568,NA
"025820",NA,NA,NA,NA,NA
"031820",83.7400655,1.2927282838765,24.3116319193548,0.5248332795961,NA
"093240",NA,NA,NA,NA,NA
"133820",NA,NA,NA,NA,NA
"010770",-36.49053767,0.390900242849491,4.42309547515152,0.13266874266497,0.0301
"024890",45.11626,0.997044419889503,15.0387533333333,0.609679189189189,NA
"006570",-16.6943895348837,0.648472222222222,17.50875,0.364025735294118,0.0318
"071090",8.499762,0.524599565025716,-39.665556,0.337260277751535,0.0098
"002140",13.5210804166667,0.776548537443694,68.957510125,0.395171977793696,0.0127
"005190",13.1849995,0.621032585144928,8.78999966666667,0.335594700930005,0.0233
"011500",NA,NA,NA,NA,NA
"004410",NA,NA,NA,NA,NA
"088790",7.11486841263158,0.659426828487805,-225.3041664,0.526821901169135,0.0497
"071970",0.0918507425152957,0.463985035164835,9.12921907027027,0.267655392709984,NA
"008870",NA,NA,NA,NA,NA
"155660",6.02522522522522,0.474662881476224,10.45,0.295406360424028,0.012
"012280",NA,NA,NA,NA,NA
"069730",NA,NA,NA,NA,NA
"000760",-31.2,0.354545454545455,-22.5931034482759,0.997260273972603,NA
"010100",-2.99570104166667,0.290427030969479,2.47920086206897,0.0656925304568528,NA
"004770",64.449432,1.68275279373368,53.70786,3.44649368983957,NA
"001070",-6.65260416666667,0.379471182412359,20.6016129032258,0.306160115052732,NA
"001560",15.95,0.876373626373626,10.2903225806452,0.773333333333333,0.0282
"006880",-7.74645944634146,0.456328789224138,-4.02031439620253,0.217686660246744,NA
"103130",NA,NA,NA,NA,NA
"096300",NA,NA,NA,NA,NA
"093230",88.9178498171429,0.900759694240232,-3.15951750619289,0.737470318388626,NA
"007280",NA,NA,NA,NA,NA
"005110",43.6885681964286,1.49180476768293,6.24122402806123,0.546107102455357,NA
"000910",12.161451201,0.290526784543717,4.98420131188525,0.335766184456102,0.0513
"123700",10.3758883192982,0.347897431882353,7.04078135952381,0.362615348988351,0.0343
"009460",NA,NA,NA,NA,NA
"004270",42.1613005714286,0.675352640732265,8.809824,0.641585008695652,0.0153
"004140",-5.76535872475247,0.459590553433307,3.01710482487047,0.115056556253705,0.0057
"009190",NA,NA,NA,NA,NA
"004830",114.6208,0.877647779479326,11.9396666666667,0.569120158887785,0.0055
"025530",3.72862160522876,0.233707130520279,7.31383468717949,0.335971204711425,0.0524
"021050",31.6497266666667,0.611260815450644,9.04277904761905,0.221498864696734,NA
"023350",NA,NA,NA,NA,NA
"092780",6.11903983695652,0.652319426419467,3.11023019337017,0.191349988103331,0.0234
"072130",-8.721370378125,1.40243141758794,-27.90838521,1.74974201943574,NA
"026940",NA,NA,NA,NA,NA
"001620",-1.62459864378698,0.302209323940561,0.770146341654979,0.091215006910299,NA
"013700",NA,NA,NA,NA,NA
"006890",34.22,0.561558974358974,8.69079365079365,1.11967280163599,0.0318
"030720",9.94600325925926,1.36662640203562,3.7040288,0.332148531849103,NA
"014130",8.00597014925373,0.851428571428571,31.5529411764706,0.101610153438151,0.0179
"006110",536.25,0.514141898370086,14.8958333333333,0.391709276844412,0.0113
"005360",19.7721823240741,0.708022443965517,4.56281130555556,0.387689849491649,0.0248
"119650",7.88731343283582,0.68011583011583,17.615,0.313620178041543,0.0246
"009810",-6.85781427922078,1.10010770729167,7.76546616911765,1.87918754270463,NA
"002690",NA,NA,NA,NA,NA
"214330",10.5124389755102,0.567301222246696,3.62753175915493,0.286649699387869,0.0142
"071950",-63.3597805,2.13872676793249,-38.9906341538462,0.444240354075372,NA
"011420",-8.42832329152542,1.22782981283951,-6.71987938108108,1.33316641876676,NA
"007120",-18.4155233777778,0.756802330593607,-38.2476254769231,6.45739131428571,NA
"001210",-2.65486695783784,0.35513404714389,3.45880554366197,0.145010447948037,NA
"023960",-5.64327660232558,0.306777362705436,3.03326117375,0.192817555740961,NA
"004100",-11.6813414634146,0.461401734104046,2.95638888888889,0.102074808184143,0.0038
"002220",4.97601939583333,0.291101683120049,12.5709963684211,0.306609667522465,0.0164
"018500",NA,NA,NA,NA,NA
"001020",-0.465397589003906,0.760075169282297,-17.6506344866667,0.0856365015525606,NA
"010660",NA,NA,NA,NA,NA
"024900",59.02402625,0.567538713942308,1.23934963254593,0.0451210903010033,NA
"015260",-3.78540485129032,0.845748110918919,-24.7047474505263,0.463824309841897,NA
"002070",42.5188231363636,0.361442855100464,-11.6926763625,0.223355804441261,0.0294
"002410",41.9883366545454,1.06914746111111,13.1963343771429,0.337625514035088,NA
"002870",51.27276,1.04638285714286,76.90914,0.319788523908524,NA
"005820",12.427027027027,0.405825242718447,38.3166666666667,0.620512820512821,0.012
"024070",455.285376,0.390802897854077,9.10570752,0.389799123287671,NA
"002710",30.23685,0.449507185332012,-37.7960625,0.11587959887583,NA
"014910",-16.6720887666667,1.53633582491468,18.7560998625,0.97645639197397,NA
"023810",-29.9333333333333,0.390434782608696,-56.125,0.188023450586265,0.029
"020120",NA,NA,NA,NA,NA
"005320",-4.9465728,1.0450505915493,-6.54693458823529,0.23235467223382,NA
"023150",6.49750797014925,0.407615200374532,13.1919101212121,0.837178911538461,0.0593
"003680",NA,NA,NA,NA,NA
"049800",60.0714285714286,0.518495684340321,-3.13805970149254,0.183144599303136,NA
"003780",24.5088235294118,1.21827485380117,10.1621951219512,0.930022321428571,0.039
"019180",12.853125,1.07952755905512,2.91702127659574,0.131531819635433,0.0219
"145270",NA,NA,NA,NA,NA
"044380",-7.14342399107143,0.824807718556701,-5.0636929556962,0.656866573891626,NA
"008110",NA,NA,NA,NA,NA
"006200",9.07342613818182,0.152087904792381,2.52677689924051,0.155101301507381,0.0234
"027970",NA,NA,NA,NA,NA
"010580",NA,NA,NA,NA,NA
"009140",-12.3569364,0.660798737967914,-15.4461705,1.68503678181818,0.0106
"013000",92.3937495,1.14774844099379,-26.3982141428571,1.01531592857143,NA
"011300",-4.0886551011236,0.337560578849722,-2.82085506976744,0.179168047267356,NA
"000950",-2.954,0.238065815983882,-3.0824347826087,0.194235616438356,0.0237
"015540",-4.80433551369863,4.73941206081081,-6.61729231132075,0.52660134009009,NA
"001420",NA,NA,NA,NA,NA
"004920",-3.10766662148148,1.525581796,37.2919994577778,1.54667278857143,NA
"015020",-17.6368164210526,0.852670513994911,1.38470872727273,0.621705959183674,NA
"002420",NA,NA,NA,NA,NA
"005450",-7.94458661875,0.662048884895833,2.25378343794326,0.68047851124197,NA
"011230",-9.7716376875,8.017754,9.7716376875,0.707448882352941,NA
"051630",NA,NA,NA,NA,NA
"005030",NA,NA,NA,NA,NA
"012600",-4.74896566779661,1.18223195949367,-5.18868471111111,0.591115979746835,NA
"003720",-1.29516279069767,0.510935779816514,-4.88526315789474,0.277350597609562,NA
"009180",9.31826793103448,0.572520699152542,16.889360625,0.0760567886293273,0.0183
"204210",NA,NA,NA,NA,NA
"001770",NA,NA,NA,NA,NA
"010420",NA,NA,NA,NA,NA
"025890",NA,NA,NA,NA,NA
"033250",NA,NA,NA,NA,NA
"001140",-8.56172571428572,1.34678831460674,-7.73317161290323,0.306166436781609,NA
"019490",-2.03278768859649,0.70867827675841,-2.10670724090909,0.616323926861702,NA
"008500",-3.83157894736842,0.429076620825147,-7.28,0.444806517311609,0.0275
"010640",NA,NA,NA,NA,NA
"140910",NA,NA,NA,NA,NA
"091990",77.0458048202033,7.10220186161054,-62.4138429166238,13.1686498845694,NA
"215600",-108.032672115789,30.499565679049,182.185275461538,892.443813130435,NA
"035760",41.2731934117647,3.64036184731487,16.3717000533333,2.39055797238938,0.0122
"028300",-240.434282545455,34.8915185751979,-207.705008481675,172.485463565217,NA
"151910",-42.2704107089109,25.1876783575221,-35.1383661037037,23.8509021318436,NA
"003670",36.8902413127413,5.85990340386385,68.8617837837838,3.1923062145005,0.0054
"084990",-542.021878153846,21.4172778601824,-1355.05469538462,1100.98194,NA
"086900",43.0529451091405,15.4166139545677,52.8606511976549,17.4160092522075,0.0039
"253450",127.934632941176,8.26504957654723,-422.895036666667,10.6166117991632,NA
"263750",NA,NA,NA,NA,NA
"950160",NA,NA,NA,NA,NA
"068760",-874.694403965517,7.3953754271137,-261.506574381443,18.6652963318617,NA
"078340",13.4175798455056,2.51105712971481,14.2056756133829,3.76114836614173,0.0094
"036490",18.4558399990186,4.60830702254349,13.757498872714,3.67099374565684,0.0199
"095700",NA,NA,NA,NA,NA
"034230",-89.5067350736842,1.31495242124797,425.1569916,2.5458502491018,0.0053
"145020",22.7788049793956,2.30992756999582,25.8301713785047,9.10651841021417,NA
"098460",51.2144683483146,8.4775344383137,68.7148896934673,6.72284319026549,0.007
"028150",13.2461734693878,1.281164818122,19.1976232394366,1.25474661695664,0.0313
"041960",-265.744909019608,12.6309323019571,6776.49518,37.0300283060109,NA
"056190",6.80242126968004,1.35993171692558,3.55655004779607,0.697457169339721,0.0334
