"","PER","PBR","PCR","PSR","Div"
"IMAX",628.153048208191,2.78996097554505,17.2479763020406,3.86690743945773,NA
"ICD",-13.9559437780887,1.44003160292506,68.7414396756538,3.7675016600931,NA
"IHC",12.7580581561296,1.24291910210778,18.7517228709271,1.67358602969166,0.0035945049348852
"IRT",28.6190167516387,1.38514023393687,15.9131510934394,5.36216020742358,0.0605044024749521
"IBA",NA,NA,NA,NA,NA
"INFY",17.8692551156879,4.46013737124498,19.6823075842269,4.06097158950544,0.0260225745010439
"HIFR",NA,NA,NA,NA,NA
"ING",9.96835579929052,0.970019148425187,-1.64098487030205,2.88073912658458,0.0524391300574714
"IR",18.5969311377245,3.39262530986093,15.9004676731211,1.70622939792641,0.0177548531978912
"NGVT",29.8580717628458,14.31241408867,21.6697996442915,3.8842514171123,NA
"INGR",14.0617433526012,2.52440152196472,9.49030533159948,1.25137942386831,0.0226087951666178
"IIPR",-934.514801762115,7.12579308028216,84.6001435692921,66.0856261682243,0.00247484076874494
"IPHI",-19.8048490734807,3.60587945824147,19.1889896905883,4.26036230510538,NA
"NSP",56.1293851239669,70.1479785588275,22.7579018515348,1.4096877956429,0.00517337281109449
"INSP",-52.8753793615442,-7.86134003515058,-58.6347139509847,32.4115506703539,NA
"IBP",27.934007486631,5.45868040355677,16.7103627639155,1.01436815258176,NA
"INST",-23.2721969611818,266.115996557264,-54.8756399734961,7.30115610871126,NA
"ITGR",37.3522905262527,2.78785129748674,16.6755718178592,1.70365798151884,NA
"I",NA,NA,NA,NA,NA
"ICE",17.0913420089738,2.53885806018435,20.6079778467914,9.28227129197667,0.0110781059552554
"IHG",18.1206081081081,-12.5027972027972,16.9201892744479,6.01311659192825,0.0176184350355165
"IBM",23.0246640292022,7.52875367511652,7.92040732839034,1.6737751571286,0.0415669856228152
"IFF",49.5613158135051,8.67436126571219,37.5005027178086,4.31149101764518,0.0140660829679672
"IGT",-3.43209076033899,1.82915658957753,5.34669792794579,0.742555225973733,0.0443163528173602
"IP",8.27482141522388,2.72021114907084,10.0974485567672,0.815950748021892,0.0433453914152689
"INSW",-5.89694985295227,0.576238484821131,-163.554409411765,2.15647521380485,NA
"IPG",14.6090176574784,3.84308097395729,9.59244865466092,1.07310225612504,0.0331377883685461
"INXN",114.1762769089,7.47497119290531,28.7319776999085,9.11609723647155,NA
"IPI",-19.0374683544304,1.08345584308153,25.3353703165844,3.66825682517788,NA
"IVC",-6.37755311532381,1.1532039031973,-18.939407658881,0.505065502531306,0.00328591365914013
"IVR",5.20724572344919,0.807415583743355,5.24938465941614,4.12504380685933,0.127431989754011
"IVZ",7.48588511991484,0.970416427557181,6.15659027918582,1.63533870040114,0.0558844693399826
"ITG",-22.9434841024341,2.49119994769227,13.3044816214309,1.87865736221347,0.0101183456001458
"IRET",6.28611254566669,1.2788883419301,13.683532840637,3.87221125806357,0.0645865552189031
"NVTA",-7.94683284811152,8.05031640967535,-10.0068404772354,14.3721176294689,NA
"INVH",-127.457000437843,1.33594538063575,43.700762541909,10.7666677414705,0.00607743656743296
"IO",-6.78804245750942,6.94301011262556,7.32372386728505,1.03912844083137,NA
"IQV",20.0590543215279,3.23804440829695,27.0693836153402,3.25772978993548,NA
"IRM",50.0464766571828,4.00428363490114,12.7600578466728,2.39225244829256,0.0478280921294548
"IRS",0.564513889670066,0.226327513607867,0.590654988961573,0.261667806306423,0.164356352268825
"ICL",21.9138043956044,2.79000517663519,9.41750271546635,1.47224525655223,0.0297118149521086
"STAR",6.74018246727489,1.99530828416106,NA,1.08007749015121,NA
"ITCB",112.195988236989,2.36939081868586,17.1680199047448,10.2830263455694,8.12170026875812e-05
"ITUB",3.60307408308581,0.638714623316523,-1.55016882911552,0.927963363947851,0.120546726464883
"ITT",41.2124710132159,2.93065312950316,19.092308,1.80931244343016,0.00970579997185147
"JPM",16.1744027281181,1.58958191122674,NA,3.89595092663429,NA
"JAX",22.0207592037088,1.48627610642273,7.59643687676388,0.692376360635356,NA
"JILL",4.44866095908968,1.3735534698521,3.22576569662362,0.352792205057689,NA
"JCP",NA,NA,NA,NA,NA
"SJM",8.95476454504706,1.51903382544892,9.84141857142857,1.629289777222,0.0292236962761408
"JBL",47.1989384510599,2.08930636140775,4.3633178310007,0.18441310887652,0.0141932466273192
"JEC",36.2901232410115,2.38186221872155,18.3476655516533,1.05237428148735,0.00514177260939258
"JAG",-39.5364557461613,4.32244219010646,16.8997676171095,11.308427356198,NA
"JHX",42.3391597535934,-27.9266421670429,20.9686482711864,3.01083048917011,0.0286949786878271
"JHG",7.32799387778126,0.959229964680546,NA,2.6820701340827,NA
"JBGS",-60.0595924149956,1.48415898698179,59.4321415957834,8.18166637593483,0.00601970412922852
"JEF",42.764238277632,0.684720595565786,NA,0.625777554164149,NA
"JELD",5511.16449848024,2.28925305257204,6.82174895501386,0.48172287824388,NA
"JCAP",NA,NA,-104.732388686642,NA,0.0453289545736121
"JT",NA,NA,NA,NA,NA
"JKS",2.67744846856501,0.0567191181368476,-2.14243553153017,0.0143319793909306,NA
"JMP",-6.84773997355663,1.12900455701458,223.331938398357,0.933641111483093,0.0714399632064881
"JBT",NA,NA,NA,NA,NA
"JNJ",281.813612969354,6.0897223547234,17.3992067277812,4.79212160706553,0.0244105694425019
"JCI",19.5146481912849,1.53754087328997,2619.84151968,1.04196268845817,0.0223295949623493
"JONE",-0.20877452474958,0.0486247456826179,0.387121634354664,0.121137561580926,0.14743946460843
"JLL",24.1946828605201,1.8933801523187,7.78080399138368,0.774117607533659,0.00539034350836884
"JMEI",-7.54869828330359,0.0720308165482951,-0.633686568791927,0.0479875927515184,NA
"JP",0.678457385140926,0.152704386100035,0.449896065768493,0.162835096873372,0.400241271607062
"JE",0.926651058229789,4.91737435514969,7.48396754183999,0.127991638071235,0.185838985747775
"LRN",24.540058435916,1.15430706978503,6.54073179769751,0.738554324019814,NA
"KAI",34.5534156696256,3.2310432355701,NA,2.08595332726253,NA
"KDMN",NA,NA,NA,NA,NA
"KAMN",35.8753551358728,2.81209560674327,22.3762338987294,0.989820331478496,0.0120065423740024
"KSU",11.1824698689956,2.36754854274897,10.4582842473746,4.16404023384568,0.0132492823407674
"KS",12.817537196667,2.74500468771713,9.58960254157091,0.941323525331306,0.0124064885198041
"KAR",21.6494629091713,5.27786758240959,13.3103015847826,2.26636945434355,0.0223041527728726
"KB",0.00560469494236643,0.000545250200193104,-0.00078329601316776,0.00192748669949004,26.8308048170665
"KBH",10.5966169227168,0.986976565590915,3.70450785150199,0.435209155081722,0.00454549324053054
"KBR",6.8064369299304,2.38696038795769,15.1998669264249,0.703326376600336,0.0153396488857616
"FRAC",-49.0584409878468,2.69849535755771,17.3743130340942,0.897862291280419,NA
"K",19.0820397881797,10.9471557374322,14.7114875402187,1.87379931062447,0.03039424747023
"KEM",3.92370533023742,2.15718490246521,8.2632533013404,0.832298653416961,NA
"KMT",15.9760833549805,2.67774045255688,11.5328028661685,1.3506296066521,0.0203571356137623
"KW",28.1953044059701,2.07500592618629,NA,3.22149624010914,NA
"KEN",3.85070396043789,0.926682300598707,2.32496038034865,2.49118973267998,NA
"KDP",87.6988404854595,4.85131519525897,18.9452315759094,7.7587800694735,0.00166956470638436
"KEG",-1.71237758004461,1.60467116868584,-4.0199719664376,0.473430697098575,NA
"KEY",15.94364045677,1.39640685812259,10.7696436363636,3.24376090275473,0.0245563194890125
"KEYS",115.911355294118,5.11816374025974,37.7730295207668,3.70741870178739,NA
"KRC",47.8571672226912,1.93035135442593,20.5866966560234,9.93577307959238,0.0229297144689645
"KRP",477.3795127346,2.22032429503847,31.0162071832923,18.7800632738781,0.0237567928588891
"KMB",16.7987206626163,60.8386099673132,13.065034369901,2.09581497724081,0.0355131772110464
"KIM",17.227178325867,1.18269996925218,10.3873674409335,5.31274407806574,0.0793407398247454
"KMI",1797.56341061818,1.17571634658104,8.59517388254727,2.88554505900037,0.0322658993042442
"KFS",-3.77378785005373,1.5432901607983,-3.14578437055383,0.310126809147298,NA
"KGC",8.11217949312977,0.788280990103849,3.7969364714586,1.09390394981532,NA
"KEX",15.5901846181355,1.69968341387374,NA,2.20493292142676,NA
"KL",34.4367885460559,3.93947988762919,15.3638414942289,6.10081159071298,0.000719466083101389
"KRG",109.994228276908,0.834331345927683,8.49985986125031,3.63991724674557,0.0774291473240406
"KKR",12.9401454503366,1.90132082581598,-3.51106831377931,2.48879720214174,0.0270952858955674
"KREF",19.7689976537795,1.09784109257939,21.6124775375922,14.6060483613662,0.0436164274429979
"KMG",17.987954612051,2.80329121271334,13.2578228473998,2.50529896510839,0.00150297040494803
"KNX",11.8826441072741,1.09869490840692,18.0641226233563,2.3726163648605,0.00442319060868114
"KNL",13.5046480296396,3.01781043018666,10.4360489328475,0.955583674348482,0.0279888720678539
"KNOP",11.2587505850886,1.10504474255801,4.57465719830514,3.30413164226943,0.0975291232079644
"KN",19.6822333188873,1.18743621206607,14.0469857437827,1.80636460048374,NA
"KSS",NA,NA,NA,NA,NA
"PHG",23.2902107905854,3.21625796149679,13.1578176883737,2.17052189426322,0.00995027988178346
"KOP",23.0401026116838,6.71138124124124,6.58611970530452,0.454399854964419,NA
"KEP",0.00547195841616361,9.91406051348435e-05,0.000631698559492205,0.000119768018209688,188.613116092821
"KFY",20.1858133325274,2.19598683223095,12.192369432972,1.51178545249395,0.00859205907818824
"KOS",-16.1848853344824,4.01941226228163,15.239238826627,6.23701734953013,NA
"KRA",12.8718589174337,1.93573055597889,4.82326855621672,0.628483780036544,NA
"KR",11.4760830780952,3.12938926815755,6.35505333067682,0.176825724491693,0.0204243497364467
"KRO",5.13984135401975,2.41558234124354,6.59932546178921,1.05383097744361,0.0381433515622331
"KT",0.00756709513626644,0.000299609780116709,NA,0.000148327659373331,56.1113740014124
"LB",8.85350312626653,-11.5577603892696,6.18989585570413,0.688964025737809,0.0788234524404079
"SCX",-10.0740236718965,0.416507471179342,9.02562959309494,0.169182574608927,0.0382798097255745
"LLL",25.6410780549483,3.4151111239819,15.7522775346642,1.81333018314008,0.0135952454737761
"LH",13.9568128055512,2.59151244509517,12.1282924489516,1.73429388882901,NA
"LADR",17.9897737100634,1.38788509499841,143.01157113058,5.63643134314615,0.0583876131911992
"LW",26.6207883413668,-32.9261303827957,22.9087041815461,3.21981144731139,0.00999667220383494
"LCI",5.64064970372952,0.270205688620255,1.36539102115201,0.236399337971816,NA
"LPI",2.74422865199445,1.96780499465111,3.91388772556987,1.83237631999533,NA
"LVS",16.0816445901639,6.9498066718004,9.93288459608188,3.50295720540289,0.0512131888994293
"LHO",20.390550024688,1.43608417470432,12.6033253723504,3.21456864723958,0.0631031308017855
"LTM",37.0551429454489,1.37803861938766,3.45273523164981,0.598592426575377,0.00360845850197655
"LAZ",20.6364331205168,4.3569852406727,NA,1.97898379577894,NA
"LZB",16.6012246112927,2.18190033829864,11.53967974946,0.843284485528872,0.0164772812352101
"LCII",14.9376892929171,3.04097297413232,12.7994680525912,0.924205061063335,0.025721670983728
"LEAF",NA,NA,NA,NA,NA
"LEA",6.84168363226959,2.12297418383327,4.94162096909876,0.430517630820345,0.0156274748644352
"LEE",5.9611532331429,-1.77609857429392,2.26641097937217,0.28895048003062,NA
"LGC",2445.3781512605,58.2,-12652.1739130435,NA,NA
"LM",9.26157731926517,0.665840280827998,5.1658691984355,0.810885921634788,0.040125777032778
"LEG",17.6467778537252,4.33830213409511,11.6372485913906,1.30925685886708,0.0359449787730956
"LDOS",27.8068306255738,3.01997032906825,19.3484791044867,1.00071779832448,0.0194550617379543
"LEJU",-1.5019148146152,0.928379771885036,-1.94096915370416,0.666589150757886,NA
"LC",-9.9046276855072,1.65169285470382,-2.57894768912043,2.65199707592161,NA
"LEN",16.0729599569429,1.63878788763207,12.941642738829,1.02013960115812,0.00291510981013648
"LII",26.8421339614001,163.785236566866,25.240357896032,2.13710812376289,0.0097128312454706
"LHC",NA,NA,NA,NA,NA
"LPL",0.00161564972741735,0.000202638583842204,0.000430593685787871,0.000104807470370148,61.4250614250614
"LBRT",23.1647292512587,3.63130306594766,7.31002865065169,0.957309523409996,NA
"LPT",21.4960737108451,1.96582367562168,18.0292410726285,8.43204634139971,0.0406295625494921
"LSI",43.9666464587765,2.08884180971177,NA,8.49946214121216,NA
"LITB",-5.82328822790113,1.00235723814675,-3.74895529633875,0.173817000697134,NA
"LNC",6.71929944888889,0.80645557985452,17.7276948657868,0.97982910529845,0.0187552477725881
"LNN",45.7460227360973,3.92641151246968,26.8789338386271,2.04706132610018,0.0117791621813153
"LN",1.08028120821986,0.0471512176144806,0.795851491108071,0.0522086044021131,NA
"LKM",-11.4698293515358,0.135622895320943,NA,1.05000572807276,NA
"LAD",7.21493795291517,1.63330505955403,11.885482882786,0.175405114355709,0.0150031756269568
"LAC",-10.8707151879699,3.32317044691864,-27.9891032987456,84.2543776223776,NA
"LYV",-115.292802572558,9.53091696890271,18.0702609605686,1.08903870665178,NA
"RAMP",153.241202712095,4.80326719532236,32.0820971323103,3.92204044848192,NA
"LYG",58.2214458351002,4.15952504289535,-10.4197987884977,11.4664185642207,0.0115177169567924
"LMT",47.9561517647153,-140.568397998477,14.8252340693267,1.88074392401191,0.0225293219047347
"L",12.7750117465292,0.774323769681316,5.74135663048649,1.08264387862832,0.00564891444997806
"LOMA",0.649660432544347,0.270371075304803,0.320934004631905,0.0676090006664732,0.428527484589248
"LPX",8.5967033662391,2.08849795709567,7.07408691610724,1.22571965769048,NA
"LOW",24.9346620249492,14.6347318235995,16.9693543928924,1.25256532447281,0.0149854950181373
"LXU",-4.29345992228371,0.586478993373101,313.16970797546,0.597031400875781,NA
"LKSD",-5.33353740350877,1.22585335483871,1.48298357073171,0.0843773610879822,0.111837825994763
"LTC",NA,NA,16.4328768814396,10.3813934932719,0.0521357247457488
"LUB",-1.84540185710601,0.298001679948907,4.45308485477178,0.114160103821228,NA
"LL",-10.1435727996193,1.93917701051823,9.73955001015435,0.372872047062345,NA
"LXFR",53.0320473913044,3.75766201478743,13.4926669247788,1.38198174711081,0.0218079783078499
"LXFT",16.2984153087892,1.97741633522516,12.3884644366526,1.02476443977829,NA
"LDL",12.4012337125129,1.73061280546469,9.71767578174654,0.875657565392441,NA
"WLH",9.98883868287109,0.616053811027173,2.87131242012732,0.267634431525698,NA
"LYB",7.79846165777595,4.24736865795061,7.30113371494429,1.10224168077949,0.0372273372607004
"MTB",17.1931413336467,1.51963925260792,8.20434219341573,4.17700688132379,0.0232271835792412
"MDC",11.1524825524136,1.11848395529839,24.0412379337732,0.610653080717284,0.0329708253652145
"MHO",10.0737380153549,0.891958893239377,-12.6891128307634,0.339739525711644,0.00548488501087849
"MAC",49.8524539704072,1.96850393799615,18.7562295796205,6.85353380904827,0.0612428181303788
"CLI",348.026914405808,1.23388135162688,9.28710548587744,2.98560259555923,0.0427246152386975
"MIC",8.25133884158315,1.18052764442438,7.0317448338776,2.05157542156804,0.12166169627424
"BMA",2.78527790565156,0.606306690541161,-2.15673078598828,0.917384838572182,0.0303808296150562
"M",6.64942790040078,1.81326722402961,5.29149432197531,0.414166967102307,0.044815302307071
"MMP",17.1527245410227,7.00340652814332,13.4528020966232,5.94770414457138,0.0538535290270158
"MGA",7.72132770349955,1.51703321285358,5.11662628835086,0.437355541362913,0.0234834823363093
"MX",3.66328647452199,-7.84985997931226,-16.8697083062242,0.457786844242517,NA
"MGY",NA,NA,NA,NA,NA
"MNK",1.08495150689655,0.355062940251457,3.1839962825794,0.718810682989819,NA
"MANU",-24.7268670780789,2.16704447569286,9.67527911811024,1.56192537905366,0.0238527642886283
"MTW",81.8093293617021,1.1350667099631,9.8717290885751,0.486313600202365,NA
"MN",10.9863974978675,0.241071368409231,0.684836497048971,0.191731926739345,0.155412281219364
"MAN",9.45219476347635,1.85780641608707,12.8591345073584,0.245086692877823,0.0239950635392231
"MFC",15.7903958868895,0.815580635738375,1.72628407621831,0.541472496473907,0.0579571976327415
"MRO",-3.16107879822471,1.54517030767339,8.48937304656969,4.17802631922402,0.00939701356026815
"MPC",16.1264487206064,3.94168881291812,8.36945364074444,0.821971039196362,0.0139748332315043
"MMI",24.4140355756541,3.99478153819771,18.905402542946,1.74782377240517,NA
"MCS",13.4506570250477,1.96447585748184,8.01789229245387,1.40391721400193,0.0154465786619809
"MPX",41.3143958549223,11.4557761048216,NA,2.98286612099538,NA
"HZO",19.7999631800229,1.54279556118836,98.2570564805058,0.443049388969135,NA
"MKL",43.3512356506081,1.64905003331177,18.255429433368,2.58556536684099,NA
"VAC",19.9368306846343,4.32645747354118,31.8011604887038,2.48824300909337,0.00841097696910502
"MMC",27.1883668900804,5.51230376409838,21.4289716851558,2.89254445236737,0.0182423076120757
"MLM",15.2118977721481,2.31225332079665,16.4474577961263,2.90759908293268,0.0100598676910586
"MAS",18.8446126157576,-165.832591018667,13.2489420254594,1.3016686893145,0.0129648821549076
"DOOR",10.8154826643117,2.27105544338796,NA,0.807275489258089,NA
"MTZ",9.78841978842958,2.37113021007386,21.7496566685652,0.51440561781801,NA
"MA",54.4022696489195,38.9511495383175,38.3411135329469,17.0428811455165,0.00442284905340713
"MTDR",29.648959218858,3.2266708659157,12.4758062682825,7.37686960595554,NA
"MTRN",99.9336429132827,2.3118870118247,16.8794180249281,1.00429431557589,0.00691490203727844
"MATX",7.02852381465517,2.40433135505751,7.25041140506892,0.796627839659974,0.0207283433924826
"MLP",21.4474155963303,7.63327989290146,NA,9.59005743118513,NA
"MAXR",17.8921860159363,0.892121313071116,8.7245044973288,1.10126010053948,0.0263864657658018
"MMS",19.698465243093,4.38829550732115,12.2341956761566,1.68316459625429,0.00282980624455298
"MXL",-132.03574107761,3.130968533906,16.1597084258766,2.88593958212591,NA
"MBI",NA,NA,NA,2.45106205405405,NA
"MKC",34.9540987012987,6.51864788468299,20.4674190114068,3.45195314950042,0.0142385548770013
"MDR",16.0704852531,1.62967925773543,21.1283972489765,0.961321235017261,NA
"MCD",24.5142819174547,-38.949053243574,22.9293677042802,5.57770705158542,0.0242698489174408
"MUX",-73.5828775625353,1.50109505000259,-50.6984786834262,11.5539590100998,NA
"MCK",397.87228817194,2.71903746506732,6.13519984062601,0.127941193756485,0.00982839940715884
"MDU",17.7682203172249,2.05133361574908,11.1219982545071,1.12140084364256,0.0302495943647944
"MTL",0.0567297114476075,-0.00258222866257843,0.0103603753863658,0.00219189829663037,1.30562385615606
"MRT",14.1632631840056,0.807022060403216,6.89536738883656,4.67210369036904,0.0366283948220529
"MPW",18.398647752996,1.38874255485937,14.612671498013,7.42285025888252,0.0615787143465925
"MED",NA,NA,59.3508415940051,NA,0.0059973056829489
"MDLY",79.2891367021277,-3.74014745954084,2.40444514880232,0.454732468998337,0.193407407632516
"MD",12.4506295493988,1.30079664981115,7.80016561134816,1.15340463497799,NA
"MDT",42.0076468639175,2.57081498157729,27.8376891258753,4.35321122644142,0.0191269790485086
"MRK",73.7584600702804,4.95219947344907,NA,4.72089440856587,NA
"MCY",19.0924141099001,1.57038270351717,8.10196593195765,0.810526116855405,0.0498493940105448
"MDP",33.0384328012048,1.99886281366743,14.4897750198151,0.976128832428584,0.055384566456848
"MTH",10.2152245994904,0.92805606202337,-16.7950006886104,0.451525235461551,NA
"MTOR",4.90336666518519,5.92795074447761,9.02665227,0.474661129226173,NA
"MTR",8.94304304750599,8.48198701585445,NA,8.64642907206087,NA
"MSB",12.193422490803,38.8702301060946,13.8403026105668,11.815286802015,0.0478638337068
"MEI",19.4505062937063,1.76598247619048,9.44455823429542,1.2248915116151,0.0132126641390391
"MET",11.1655098545175,0.74346661329334,3.55154660926484,0.700601403680982,0.0417204916391618
"MCB",27.7952061463975,1.42988412789544,10.7619986051536,6.01374894980736,NA
"MTD",38.4666505537646,26.4259310444379,28.0102329772914,5.30719349018166,NA
"MFA",10.4031892741875,0.975025084125491,18.061560250355,8.15840909116097,0.101754067663967
"MFCB",-1.43277308536203,0.246833306933545,-21.4467801063497,0.254791292585766,NA
"MTG",12.8875351746819,1.45342989763914,11.2745689888038,4.30079752177657,NA
"MGP",47.1043877917415,1.21120598282707,4.07765335344753,2.56993424274679,0.195872436928857
"MGM",7.53367225325235,1.9551547389838,NA,1.43190052680608,NA
"KORS",16.1417028849468,4.73523018169203,8.99225782362353,2.02481115958123,NA
"MFGP",11.2096080582292,0.99838146824698,22.3386874113263,2.53712076213366,0.0356392557869256
"MAA",34.4917089302681,1.76354344853541,16.9786995852777,7.31248493283462,0.0356849034349781
"MSL",-16.7804537759115,1.18180308691815,9.64549818014635,3.84749744781001,0.0275900805803536
"MPO",NA,NA,NA,NA,NA
"MCRN",1195.21244509091,2.52493506740926,11.9088196521739,1.06525173359261,NA
"MLR",12.9196174834897,1.46409609059577,21.3113965455458,0.483429414031192,0.027535840007703
"MTX",10.64762728857,1.65962457777423,10.0065129287091,1.2396921191144,0.00336967433393443
"MG",-260.666888275862,2.09501358736822,10.2635906153261,0.808808482531349,NA
"MUFG",0.0652784907472642,0.00535547471608294,-0.142191047035237,0.0181953722916645,2.99995891869024
"MIXT",45.6353326893902,5.44837091623818,23.4029533627777,4.82697648872222,0.00643603795964894
"MFG",0.152214387068947,0.00967891145339928,-0.0273851485317376,0.0323150944211627,2.16937916570565
"MBT",0.141724626781343,0.066118338528545,0.0549124138141593,0.0179325677937103,6.5166880078362
"MODN",-12.1139057829924,11.6106888344926,-40.0391669034684,3.65230071129611,NA
"MOD",30.0919615454545,1.35079198938992,5.34752143780291,0.314784439161238,NA
"MC",80.6531320068027,7.29712903831359,10.168846275243,3.4635555472784,0.0427863119777685
"MHK",11.9969602876792,1.64945346751363,NA,1.22814733297581,NA
"MOH",-17.3211046484375,6.63306326103216,11.030355199005,0.456076399074312,NA
"TAP",NA,NA,NA,NA,NA
"MNR",60.8450236607298,2.98989473360358,18.8975375376351,12.2938808223086,0.0362942009808159
"MCO",30.6261353188087,-266.70592689295,NA,7.28919649865607,NA
"MS",14.2347102353117,1.13763736318147,NA,2.11241674357728,NA
"MOSC",NA,NA,NA,NA,NA
"MOS",-119.125214644776,1.32781107459527,13.6506926883164,1.72351648040597,0.0164914896033064
"MSI",-129.562354258581,-11.5282232549254,14.9198847771768,3.14767475079624,0.0152871964439404
"MOV",-60.228013136289,1.94961357330413,16.7562952269571,1.61452003951031,0.0130145811511045
"MPLX",68.6423195686618,2.69610028122324,14.7939136563818,7.44576229683822,0.0549057268369062
"MRC",61.871666,2.11945100922266,-33.5138190833333,0.44121319692814,0.0149192188081201
"MSA",145.405241060062,6.34534850647777,16.3645286190608,3.14949174346115,0.013937983601365
"MSM",16.480580204926,3.10492280065952,15.4105886785421,1.31727920480486,0.0268709088478708
"MSCI",45.6625610253576,34.6127796674414,34.3433508677299,10.8934586539337,0.00862505709596589
"MSGN",5.60184528252245,-2.46017470679993,7.68320702720668,2.3227702709104,NA
"MLI",17.8764094838664,2.93076548664939,34.78088189567,0.675258431215588,0.0148635632300799
"MWA",14.3288535331711,3.61741941162981,109.735878300621,2.13891966179177,0.0135842830339403
"MUR",-19.6363667192877,1.32514070155108,5.42730150303836,2.91863361596419,0.0281858276837214
"MUSA",10.6104875399569,3.52432769142012,9.17539221154694,0.239773783816579,NA
"MVO",14.7638888888889,7.20691009706115,NA,13.4069515666266,NA
"MYE",NA,NA,12.9206073719031,NA,NA
"MYOV",-10.7633140902586,40.8677293328739,-13.1499600017057,NA,NA
"NBR",-4.30752547045452,0.789369897878163,36.6259783695583,0.895931569519381,0.0298033513261918
"NC",7.26738214062036,1.00465974627247,5.33762430698463,2.10416854683235,0.0303078997772093
"NTP",93.1778093306288,1.50391343847961,162.67962815405,198.537698541329,0.0279352046927225
"NBHC",75.7430549473249,2.06611931661304,18.9204559245945,6.38286393097326,0.00854623632075037
"NFG",17.4914976188964,2.91038496479793,7.24664593548274,3.13854317382132,0.0280452367646234
"NGG",51.2567992666141,9.66236392292268,40.4089801013724,11.9319106489495,0.00723229367920305
"NHI",19.2686880368964,2.32260417875271,15.5619129304447,11.0197570112575,0.0498379149309967
"NOV",-68.8552771780591,1.15784735995459,19.6138229461538,2.23421422387733,0.00465723352846245
"NPK",16.4963869313998,2.38452342811756,35.984519132548,2.6185423968852,0.00799275410828213
"NNN",32.5266133424412,2.19671970232783,16.7172674157943,12.0480142170129,0.0447044747512626
"SID",352.758669906542,0.515631809679093,6.33650558848371,0.195606753272581,NA
"NSA",2217.55611195159,2.19260158588411,NA,5.51487668882694,NA
"NGS",13.2704269306332,1.02375357047089,15.0946163763465,3.89155813747359,NA
"NGVC",56.0167276157307,2.88319853902288,9.44971162084751,0.501945658816951,NA
"NRP",6.65568124293785,NA,NA,1.23558438915926,0.0748497306528974
"NTZ",-2.18370807987516,0.644141160776356,-14.0245960319084,0.152509753417589,0.0196744024939383
"NLS",NA,NA,11.4112805860178,NA,NA
"NCI",13.2397964697406,1.44376565832623,9.52030723845158,1.05609625079419,NA
"NVGS",NA,NA,NA,NA,NA
"NNA",-0.786972666427155,0.127884440888697,1.28734832615036,0.260213283587343,0.534531715994855
"NM",-0.335358381156659,0.113907927370383,1.15760187263705,0.126957737734019,NA
"NMM",-17.9917693836978,0.353643693582212,5.03385248637223,1.28274620603632,NA
"NAV",121.709088176,-0.79722110158952,33.4979141768807,0.426052817418903,NA
"NCS",18.1698695564257,3.23810793881676,15.8505225228115,0.558343228577658,NA
"NCR",24.9027804878049,4.26014186369958,4.1004578313253,0.470080110497238,NA
"NP",16.5453686825596,3.29748908227057,13.18665884,1.34571475048474,0.019034389457216
"NNI",9.60438394373029,0.773728919219048,7.31030447280975,2.30221874467929,0.0144887473504764
"NPTN",NA,NA,-11.710323648793,NA,NA
"NETS",-0.418971274728123,0.147113015561747,2.86318684327066,0.0376487411898109,NA
"NVRO",-45.2584683015986,6.65839231936173,-116.239398234429,5.07871740940509,NA
"NWHM",9.35057730876866,0.607527186635857,-1.76822012745033,0.213509533179084,NA
"NEWM",-1044.43912021858,1.41706956477899,8.62463941483313,0.712115459417409,0.0791158549976354
"EDU",34.5215774671935,5.13302430137945,13.0873401320912,4.17698350325035,NA
"NEWR",-111.760422263901,23.5466673655534,142.075240869565,14.265225222358,NA
"NRZ",6.28236858844552,1.28258258255236,-6.68606745847032,3.74835592305109,0.0947925970664664
"SNR",39.4998377719528,0.953208771795962,7.83947618344686,1.0736624574622,0.177166147274274
"NWY",41.4690560352423,2.70935049101438,11.1123285012749,0.253905510817074,NA
"NYCB",11.0604544044417,0.769922746720877,3.65171484420861,3.69930889530795,0.0736398735760162
"NYRT",-2.94832152291399,0.261352516764646,-72.2426312351544,1.39047227778222,0.260113321768156
"NYT",997.553794227188,4.66484568042339,NA,2.58327226016146,NA
"NWL",3.09407741559953,0.601285287068655,9.12553648068669,0.576915250098357,0.0503938859494415
"NFX",11.7309363934426,3.55760642045455,5.26167,2.83481032258064,NA
"NJR",30.7078801499262,3.27939121638177,16.349532715706,1.78762487982767,0.0216963098010445
"NEU",23.1278889630981,7.30963978997721,18.1133774171626,2.0004682806254,0.0188467628841227
"NEM",-175.74953028898,1.6234757251692,7.37621154960171,2.34396488409363,0.00778008872357851
"NR",-146.559227391021,1.64580647694893,23.4763588754853,1.20498892028624,NA
"NEXA",13.0184591559286,0.664236746708165,4.35913746011891,0.674365372462119,0.0372607105382429
"NXRT",13.7061738674261,3.05521676884783,19.5049678451448,5.07195426907477,0.0263248069118199
"NEP",-38.9387449230769,1.54330391463415,6.12837389830509,3.13633013630731,0.121295047706528
"NEE",15.0206803792637,2.8637698198979,12.596478883468,4.69794818724513,0.0228394671560991
"NGL",-11.3916503979347,0.805900112391121,10.8358147949027,0.0862979549860155,0.15090348657743
"NLSN",22.4716669463869,2.27098824970554,7.35904207633588,1.46688148508825,0.0491683642130853
